BASE_COORD,INSTRUMENT_MODEL,LIBRARY_LAYOUT,LIBRARY_NAME,LIBRARY_SELECTION,LIBRARY_SOURCE,LIBRARY_STRATEGY,PLATFORM,PRIMARY_ID,READ_CLASS,READ_INDEX,READ_LABEL,READ_TYPE,SAMPLE_BioSample,SAMPLE_EXTERNAL_ID,SAMPLE_PRIMARY_ID,SAMPLE_SUBMITTER_ID,SAMPLE_TITLE,SAMPLE_collection_date,SAMPLE_isolation_source,SCIENTIFIC_NAME,STUDY_ABSTRACT,STUDY_BioProject,STUDY_EXTERNAL_ID,STUDY_PRIMARY_ID,STUDY_SUBMITTER_ID,STUDY_TITLE,SUBMITTER_ID,TAXON_ID
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERX155045, ERR178899, ERS180350, ERA167131",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889036,SAMEA1889036,ERS180350,41.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0474-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","41.E.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:995-40, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155046, ERA167131, ERS180351, ERR178900, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889024,SAMEA1889024,ERS180351,42.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0517-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","42.E.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:995-41, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155047, ERP001848, ERA167131, ERS180352, ERR178901",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889046,SAMEA1889046,ERS180352,43.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0102-09,2009,Environment(Wasterwater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","43.E.09, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:996-42",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178902, ERS180353, ERX155048",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889063,SAMEA1889063,ERS180353,44.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0041-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:996-43, 44.E.09",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178903, ERS180354, ERX155049",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889088,SAMEA1889088,ERS180354,45.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0037-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:996-44, 45.E.09, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155050, ERP001848, ERA167131, ERR178904, ERS180355",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889093,SAMEA1889093,ERS180355,46.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0038-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","46.E.09, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:997-45",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178905, ERX155051, ERA167131, ERS180356, ERP001848",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889073,SAMEA1889073,ERS180356,47.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0040-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","47.E.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:997-46, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERX155052, ERR178906, ERS180357, ERA167131",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889062,SAMEA1889062,ERS180357,48.E.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0771,2008,Environment,Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","48.E.08, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:997-47, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERS180358, ERX155053, ERA167131, ERR178907",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889041,SAMEA1889041,ERS180358,49.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0571-09,2009,Environment(Wasterwater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","49.E.09, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:998-48, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERS180359, ERX155054, ERR178908",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889028,SAMEA1889028,ERS180359,50.E.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0968,2008,Environment(Wastewater)),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","ena-EXPERIMENT-UCC-09-10-2012-18:51:36:998-49, 50.E.08, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178909, ERX155055, ERS180360",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889032,SAMEA1889032,ERS180360,51.E.09,Salmonella enterica subsp. enterica serovar Agona; SF_R0039-09,2009,Environment(Wastewater),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","51.E.09, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:999-50",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERR178910, ERP001848, ERA167131, ERS180361, ERX155056",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889051,SAMEA1889051,ERS180361,52.F.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0466,2008,Food(Pork),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","52.F.08, Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:999-51",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERP001848, ERA167131, ERR178911, ERS180362, ERX155057",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889045,SAMEA1889045,ERS180362,53.F.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0742,2008,Food(Pork),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","53.F.08, ena-EXPERIMENT-UCC-09-10-2012-18:51:36:999-52, Genomic analysis of a recently emerged serovar of Salmonella",58095
1,Illumina Genome Analyzer IIx,PAIRED,unspecified,RANDOM,GENOMIC,WGS,ILLUMINA,"ERX155058, ERP001848, ERA167131, ERR178912, ERS180363",Application Read,"1, 0","F1, R2","Forward, Reverse",SAMEA1889072,SAMEA1889072,ERS180363,54.O.08,Salmonella enterica subsp. enterica serovar Agona; MC_08-0610,2008,Human(Feces),Salmonella enterica subsp. enterica serovar Agona,"Salmonella enterica serovar Agona has caused multiple foodborne outbreaks of gastroenteritis since it was first isolated in 1952. We analyzed the genomes of 73 isolates from global sources, comparing five distinct outbreaks with sporadic infections. Agona consists of three lineages with minimal mutational diversity: only 846 single nucleotide polymorphisms (SNPs) have accumulated in the non-repetitive, core genome since Agona evolved in 1932 and underwent a major population expansion in the 1960s. Homologous recombination with other serovars of S. enterica imported 42 recombinational tracts (360 kb) in 5/143 nodes within the genealogy, which resulted in 3,164 additional SNPs. In contrast to this paucity of genetic diversity, Agona is highly diverse according to pulsed field gel electrophoresis (PFGE), which is used to assign isolates to outbreaks. PFGE diversity reflects a highly dynamic accessory genome associated with the gain or loss (indels) of 51 bacteriophages, 10 plasmids, and 6 integrative conjugational systems (ICE/IMEs). Unlike the core genome, these indels occurred repeatedly in independent nodes (homoplasies), resulting in inaccurate PFGE genealogies. Most indels did not introduce cargo genes relevant to infection, other than antibiotic resistance, and plasmids and ICE/IMEs were not correlated with homologous recombination. Each outbreak was caused by an independent clade, without universal, outbreak-associated genomic features. Thus, most of the genetic diversity within this recently emerged pathogen reflects changes in the accessory genome, or is due to recombination, but these changes probably reflect neutral processes rather than Darwinian selection.",PRJEB1944,PRJEB1944,ERP001848,Genomic analysis of a recently emerged serovar of Salmonella,"Neutral genomic microevolution of a recently emerged pathogen, Salmonella enterica serovar Agona","Genomic analysis of a recently emerged serovar of Salmonella, ena-EXPERIMENT-UCC-09-10-2012-18:51:37:000-53, 54.O.08",58095
